,Date,Closing Day Market Value,Stay or Change Decision,Market Decision,Current Portfolio Value,Current Draw Down,Under/Over EMA,Under/Over EMA Rates,One Day Yield,Two Day Yield,Three Day Yield
12862,2/6/2013,1512.119995,Stay,Long,9457649.93835991,-12.92810435753532,Over,Over,Up,Down,Up
12863,2/7/2013,1509.390015,Stay,Long,9440575.106161343,-13.085303875068332,Over,Over,Up,Up,Down
12864,2/8/2013,1517.930054,Stay,Long,9493989.319047233,-12.593545689838736,Over,Over,Down,Down,Up
12865,2/11/2013,1517.01001,Change,Short,9488234.845785415,-12.646524273165038,Over,Over,Up,Up,Up
12866,2/12/2013,1519.430054,Stay,Short,9473098.527858855,-12.785876850549727,Over,Over,Down,Up,Up
12867,2/13/2013,1520.329956,Stay,Short,9467470.034007194,-12.837695603883825,Over,Over,Up,Up,Up
12868,2/14/2013,1521.380005,Stay,Short,9460902.436268283,-12.898160221275157,Over,Over,Up,Up,Up
12869,2/15/2013,1519.790039,Stay,Short,9470846.978957763,-12.806605745383804,Over,Over,Up,Up,Up
12870,2/19/2013,1530.939941,Change,Long,9401109.213230368,-13.448646791450203,Over,Over,Down,Down,Up
12871,2/20/2013,1511.949951,Change,Short,9284496.559025565,-14.522241703895467,Over,Over,Up,Up,Up
12872,2/21/2013,1502.420044,Change,Long,9343017.27175869,-13.98347050542319,Over,Over,Down,Down,Down
12873,2/22/2013,1515.599976,Stay,Long,9424978.593300141,-13.228893239137395,Over,Over,Down,Down,Down
12874,2/25/2013,1487.849976,Stay,Long,9252411.187582474,-14.81763581682528,Over,Over,Up,Up,Down
12875,2/26/2013,1496.939941,Stay,Long,9308938.455262272,-14.2972172789805,Over,Over,Down,Down,Down
12876,2/27/2013,1515.98999,Stay,Long,9427403.952009099,-13.20656416354481,Over,Over,Up,Down,Down
12877,2/28/2013,1514.680054,Change,Short,9419257.92472347,-13.281560599481601,Over,Over,Up,Up,Up
12878,3/1/2013,1518.199951,Stay,Short,9397368.933960104,-13.48308168895821,Over,Over,Down,Up,Up
12879,3/4/2013,1525.199951,Stay,Short,9353838.417202495,-13.883845582429032,Over,Over,Up,Up,Up
12880,3/5/2013,1539.790039,Stay,Short,9263107.835748352,-14.719157078566436,Over,Over,Up,Up,Up
12881,3/6/2013,1541.459961,Stay,Short,9252723.183233365,-14.814763427496814,Over,Over,Up,Up,Up
12882,3/7/2013,1544.26001,Stay,Short,9235310.671816705,-14.975071790232386,Over,Over,Up,Up,Up
12883,3/8/2013,1551.180054,Stay,Short,9192277.373058792,-15.371258044007996,Over,Over,Up,Up,Up
12884,3/11/2013,1556.219971,Stay,Short,9160935.917140868,-15.65980329539226,Over,Over,Up,Up,Up
12885,3/12/2013,1552.47998,Stay,Short,9184193.594412126,-15.445681387577148,Over,Over,Up,Up,Up
12886,3/13/2013,1554.52002,Stay,Short,9171507.309354099,-15.56247772661089,Over,Over,Down,Up,Up
12887,3/14/2013,1563.22998,Change,Long,9117343.157962939,-16.061140223978764,Over,Over,Up,Down,Up
12888,3/15/2013,1560.699951,Change,Short,9102587.080554165,-16.19699211536858,Over,Over,Up,Up,Up
12889,3/18/2013,1552.099976,Stay,Short,9152745.358112855,-15.735209713010656,Over,Over,Down,Up,Up
12890,3/19/2013,1548.339966,Change,Long,9174675.145723103,-15.533313027184281,Over,Over,Down,Down,Down
12891,3/20/2013,1558.709961,Stay,Long,9236122.461866187,-14.967598041580999,Over,Over,Down,Down,Down
12892,3/21/2013,1545.800049,Stay,Long,9159624.889394512,-15.671873278089766,Over,Over,Up,Up,Down
12893,3/22/2013,1556.890015,Stay,Long,9225338.38750305,-15.066881669508392,Over,Over,Down,Down,Down
12894,3/25/2013,1551.689941,Stay,Long,9194525.393760487,-15.350561631557147,Over,Over,Up,Down,Up
12895,3/26/2013,1563.77002,Change,Short,9266105.797931021,-14.691556326581455,Over,Over,Down,Up,Down
12896,3/27/2013,1562.849976,Stay,Short,9271557.510736432,-14.641365108725102,Over,Over,Up,Up,Up
12897,3/28/2013,1569.189941,Stay,Short,9233990.102681646,-14.98722961576684,Over,Over,Down,Up,Up
12898,4/1/2013,1562.170044,Stay,Short,9275586.441951904,-14.60427273581738,Over,Over,Up,Up,Up
12899,4/2/2013,1570.25,Change,Long,9227708.732198507,-15.045059080672408,Over,Under,Down,Down,Down
12900,4/3/2013,1553.689941,Stay,Long,9130392.125900133,-15.941004843427109,Over,Under,Up,Up,Up
12901,4/4/2013,1559.97998,Stay,Long,9167356.07928728,-15.600696044429984,Over,Under,Down,Down,Down
12902,4/5/2013,1553.280029,Change,Short,9127983.242893074,-15.96318223539791,Over,Under,Up,Down,Down
12903,4/8/2013,1563.069946,Change,Long,9070451.956417417,-16.492844276690775,Over,Under,Down,Down,Down
12904,4/9/2013,1568.609985,Stay,Long,9102600.650540015,-16.196867183234332,Over,Under,Up,Up,Up
12905,4/10/2013,1587.72998,Stay,Long,9213553.456265857,-15.175379690636925,Over,Under,Up,Up,Up
12906,4/11/2013,1593.369995,Stay,Long,9246282.308369942,-14.874061370179115,Over,Under,Up,Up,Up
12907,4/12/2013,1588.849976,Stay,Long,9220052.762285639,-15.115543801257314,Over,Under,Up,Up,Up
12908,4/15/2013,1552.359985,Stay,Long,9008302.34695547,-17.065024928814697,Over,Under,Down,Up,Up
12909,4/16/2013,1574.569946,Stay,Long,9137186.140492631,-15.87845571828007,Over,Under,Down,Down,Down
12910,4/17/2013,1552.01001,Change,Short,9006271.451644886,-17.08372237539989,Over,Under,Up,Down,Down
12911,4/18/2013,1541.609985,Change,Long,9066622.511013307,-16.52810008260117,Over,Under,Down,Down,Down
12912,4/19/2013,1555.25,Stay,Long,9146843.103934258,-15.789548841995504,Over,Under,Down,Down,Down
12913,4/22/2013,1562.5,Stay,Long,9189482.301814677,-15.396990879677219,Over,Under,Up,Up,Down
12914,4/23/2013,1578.780029,Stay,Long,9285229.526370537,-14.5154936368189,Over,Under,Up,Up,Up
12915,4/24/2013,1578.790039,Stay,Long,9285288.397869956,-14.51495163610127,Over,Under,Up,Up,Up
12916,4/25/2013,1585.160034,Stay,Long,9322752.04991165,-14.17004235924917,Over,Under,Up,Up,Up
12917,4/26/2013,1582.23999,Stay,Long,9305578.486610197,-14.328150845113964,Over,Under,Up,Up,Up
12918,4/29/2013,1593.609985,Stay,Long,9372448.4820177,-13.71251193907682,Over,Under,Down,Up,Up
12919,4/30/2013,1597.569946,Stay,Long,9395738.076593941,-13.498096184453379,Over,Under,Up,Up,Up
12920,5/1/2013,1582.699951,Stay,Long,9308283.640830373,-14.30324583092004,Over,Under,Up,Up,Up
12921,5/2/2013,1597.589966,Stay,Long,9395855.819592776,-13.497012183018143,Over,Under,Down,Down,Up
12922,5/3/2013,1614.420044,Stay,Long,9494838.030101039,-12.585732027799102,Over,Under,Up,Up,Up
12923,5/6/2013,1617.5,Stay,Long,9512952.078838555,-12.418964958641842,Over,Under,Up,Up,Up
12924,5/7/2013,1625.959961,Stay,Long,9562707.382444022,-11.960892537751878,Over,Under,Up,Up,Up
12925,5/8/2013,1632.689941,Stay,Long,9602288.202989025,-11.596491539787346,Over,Under,Up,Up,Up
12926,5/9/2013,1626.670044,Stay,Long,9566883.571347266,-11.922444436295764,Over,Under,Up,Up,Up
12927,5/10/2013,1633.699951,Stay,Long,9608228.343161605,-11.541803613232704,Over,Under,Down,Up,Up
12928,5/13/2013,1633.77002,Stay,Long,9608640.437776264,-11.538009662355242,Over,Under,Up,Up,Up
12929,5/14/2013,1650.339966,Stay,Long,9706092.74210204,-10.640814595116034,Over,Under,Up,Up,Up
12930,5/15/2013,1658.780029,Stay,Long,9755731.020223448,-10.183819569858377,Over,Under,Up,Up,Up
12931,5/16/2013,1650.469971,Stay,Long,9706857.336435894,-10.633775354027597,Over,Under,Up,Up,Up
12932,5/17/2013,1667.469971,Change,Short,9806838.903879639,-9.713294614798473,Over,Over,Down,Up,Up
12933,5/20/2013,1666.290039,Stay,Short,9813778.4009877,-9.64940610423376,Over,Over,Up,Up,Up
12934,5/21/2013,1669.160034,Stay,Short,9796899.189302068,-9.80480464065636,Over,Over,Down,Up,Up
12935,5/22/2013,1655.349976,Stay,Short,9878119.850792011,-9.057046264383583,Over,Over,Up,Up,Up
12936,5/23/2013,1650.51001,Change,Long,9906584.991206978,-8.794981824293957,Over,Over,Down,Down,Down
12937,5/24/2013,1649.599976,Stay,Long,9901122.84368211,-8.845269109440757,Over,Over,Down,Down,Down
12938,5/28/2013,1660.060059,Stay,Long,9963905.680881977,-8.26725864337009,Over,Over,Down,Down,Down
12939,5/29/2013,1648.359985,Change,Short,9893680.24948068,-8.913789385602367,Over,Over,Up,Up,Up
12940,5/30/2013,1654.410034,Change,Long,9857367.03462204,-9.2481071574824,Over,Over,Down,Down,Down
12941,5/31/2013,1630.73999,Stay,Long,9716335.303286655,-10.546516410641992,Over,Over,Up,Down,Up
12942,6/3/2013,1640.420044,Stay,Long,9774011.358939108,-10.015521551287932,Over,Over,Down,Down,Down
12943,6/4/2013,1631.380005,Stay,Long,9720148.664323526,-10.511408685529155,Over,Over,Up,Down,Down
12944,6/5/2013,1608.900024,Change,Short,9586207.610356048,-11.744537586398618,Over,Over,Down,Up,Down
12945,6/6/2013,1622.560059,Change,Long,9504817.884753851,-12.493852452162436,Over,Over,Down,Down,Down
12946,6/7/2013,1643.380005,Stay,Long,9626779.3455964,-11.371013727944812,Over,Over,Up,Down,Down
12947,6/10/2013,1642.810059,Change,Short,9623440.650733244,-11.401751436847274,Over,Over,Up,Up,Up
12948,6/11/2013,1626.130005,Stay,Short,9721150.978741422,-10.502180873444244,Over,Over,Down,Up,Up
12949,6/12/2013,1612.52002,Change,Long,9800877.105439598,-9.76818193828749,Over,Over,Down,Down,Up
12950,6/13/2013,1636.359985,Stay,Long,9945776.12329054,-8.434168494858984,Over,Over,Down,Down,Down
12951,6/14/2013,1626.72998,Stay,Long,9887245.069809562,-8.973034895471732,Over,Over,Up,Up,Down
12952,6/17/2013,1639.040039,Change,Short,9962065.458966473,-8.284200654507112,Over,Over,Down,Up,Up
12953,6/18/2013,1651.810059,Stay,Short,9884449.432435526,-8.998772943218547,Over,Over,Up,Up,Up
12954,6/19/2013,1628.930054,Stay,Short,10023513.825060457,-7.718476002526264,Over,Over,Up,Up,Up
12955,6/20/2013,1588.189941,Change,Long,10271131.737286266,-5.438780607470283,Over,Over,Down,Down,Up
12956,6/21/2013,1592.430054,Stay,Long,10298553.368716924,-5.186323237421919,Over,Over,Down,Down,Down
12957,6/24/2013,1573.089966,Stay,Long,10173477.276411721,-6.337836829862454,Over,Over,Up,Down,Down
12958,6/25/2013,1588.030029,Stay,Long,10270097.555431833,-5.448301807249434,Over,Over,Down,Down,Down
12959,6/26/2013,1603.26001,Stay,Long,10368592.790270604,-4.541504995667644,Over,Over,Up,Down,Down
12960,6/27/2013,1613.199951,Change,Short,10432876.312559865,-3.9496784657388706,Over,Over,Up,Up,Up
12961,6/28/2013,1606.280029,Stay,Short,10477628.787461571,-3.537664609254454,Over,Over,Up,Up,Up
12962,7/1/2013,1614.959961,Stay,Short,10421493.98724583,-4.054469893669877,Over,Over,Down,Up,Up
12963,7/2/2013,1614.079956,Stay,Short,10427185.149902847,-4.002074179704385,Over,Over,Up,Up,Up
12964,7/3/2013,1615.410034,Stay,Short,10418583.278044708,-4.081267350697515,Over,Over,Down,Up,Up
12965,7/5/2013,1631.890015,Stay,Short,10312004.051272629,-5.0624894694728635,Over,Over,Up,Up,Up
12966,7/8/2013,1640.459961,Stay,Short,10256580.551806308,-5.572746160418706,Over,Over,Up,Up,Up
12967,7/9/2013,1652.319946,Stay,Short,10179879.733350968,-6.2788925819675985,Over,Over,Up,Up,Up
12968,7/10/2013,1652.619995,Stay,Short,10177939.258394489,-6.296757573166111,Over,Over,Up,Up,Up
12969,7/11/2013,1675.02002,Stay,Short,10033073.96126974,-7.630460566580998,Over,Over,Up,Up,Up
12970,7/12/2013,1680.189941,Stay,Short,9999639.081541859,-7.938278933454212,Over,Over,Up,Up,Up
12971,7/15/2013,1682.5,Stay,Short,9984699.482884683,-8.075820414022427,Over,Over,Up,Up,Up
12972,7/16/2013,1676.26001,Stay,Short,10025054.70594383,-7.704289875914583,Over,Over,Up,Up,Up
12973,7/17/2013,1680.910034,Change,Long,9994982.100739272,-7.9811534476405654,Over,Over,Down,Down,Up
12974,7/18/2013,1689.369995,Stay,Long,10045286.493632171,-7.518025833817332,Over,Over,Up,Down,Up
12975,7/19/2013,1692.089966,Change,Short,10061459.912143355,-7.369125185351177,Over,Over,Up,Up,Up
12976,7/22/2013,1695.530029,Stay,Short,10041004.701920953,-7.55744616798828,Over,Over,Up,Up,Up
12977,7/23/2013,1692.390015,Stay,Short,10059675.768837834,-7.385550908519411,Over,Over,Up,Up,Up
12978,7/24/2013,1685.939941,Stay,Short,10098029.025629949,-7.0324514816304085,Over,Over,Down,Up,Up
12979,7/25/2013,1690.25,Change,Long,10072400.668557432,-7.268399063434538,Over,Over,Down,Down,Down
12980,7/26/2013,1691.650024,Stay,Long,10080743.577993076,-7.191590031120009,Over,Over,Up,Down,Down
12981,7/29/2013,1685.329956,Stay,Long,10043081.541520052,-7.538325735109341,Over,Over,Up,Up,Down
12982,7/30/2013,1685.959961,Stay,Long,10046835.816203201,-7.503761988771207,Over,Over,Down,Down,Down
12983,7/31/2013,1685.72998,Stay,Long,10045465.33208656,-7.516379356802549,Over,Over,Up,Down,Down
12984,8/1/2013,1706.869995,Change,Short,10171441.194366882,-6.356582028139335,Over,Over,Down,Up,Down
12985,8/2/2013,1709.670044,Stay,Short,10154755.369536476,-6.510200147631018,Over,Over,Up,Up,Up
12986,8/5/2013,1707.140015,Stay,Short,10169832.113089839,-6.371396041974487,Over,Over,Up,Up,Up
12987,8/6/2013,1697.369995,Stay,Short,10228052.823623676,-5.83538681506589,Over,Over,Down,Up,Up
12988,8/7/2013,1690.910034,Change,Long,10266548.49911266,-5.480976209819454,Over,Over,Down,Down,Down
12989,8/8/2013,1697.47998,Stay,Long,10306438.657600863,-5.113727290723968,Over,Over,Down,Down,Down
12990,8/9/2013,1691.420044,Stay,Long,10269645.081600638,-5.452467509561066,Over,Over,Up,Up,Down
12991,8/12/2013,1689.469971,Change,Short,10257804.996304113,-5.561473306778764,Over,Over,Down,Up,Down
12992,8/13/2013,1694.160034,Change,Long,10229328.756714068,-5.823639931472446,Over,Over,Down,Down,Down
12993,8/14/2013,1685.390015,Stay,Long,10176375.431317873,-6.3111549540065255,Over,Over,Up,Up,Down
12994,8/15/2013,1661.319946,Stay,Long,10031040.490074778,-7.64918172805702,Over,Over,Down,Down,Down
12995,8/16/2013,1655.829956,Stay,Long,9997891.961332496,-7.9543638033252595,Over,Over,Down,Down,Down
12996,8/19/2013,1646.060059,Stay,Long,9938901.378195984,-8.497460865727335,Over,Over,Down,Down,Down
12997,8/20/2013,1652.349976,Stay,Long,9976879.861665182,-8.147811791079684,Over,Over,Down,Down,Down
12998,8/21/2013,1642.800049,Stay,Long,9919217.456151476,-8.678680980371489,Over,Over,Up,Down,Down
12999,8/22/2013,1656.959961,Stay,Long,10004714.925166935,-7.89154815685531,Over,Over,Down,Down,Down
13000,8/23/2013,1663.5,Change,Short,10044203.643865354,-7.527995094945339,Over,Over,Up,Up,Up
13001,8/26/2013,1656.780029,Stay,Short,10084778.790967772,-7.154439825168457,Over,Over,Up,Up,Up
13002,8/27/2013,1630.47998,Change,Long,10243578.33890864,-5.692451090493877,Over,Over,Down,Down,Up
13003,8/28/2013,1634.959961,Stay,Long,10271724.060961802,-5.433327376953301,Over,Over,Down,Down,Down
13004,8/29/2013,1638.170044,Stay,Long,10291891.580396721,-5.24765502081308,Over,Over,Up,Down,Down
13005,8/30/2013,1632.969971,Stay,Long,10259221.84154869,-5.548429114819731,Over,Over,Up,Up,Down
13006,9/3/2013,1639.77002,Change,Short,10301943.515837459,-5.155111833086201,Under,Over,Down,Down,Up
13007,9/4/2013,1653.079956,Stay,Short,10218323.125661394,-5.924963322033905,Under,Over,Up,Up,Up
13008,9/5/2013,1655.079956,Stay,Short,10205758.017883856,-6.0406440419032865,Under,Over,Up,Up,Up
13009,9/6/2013,1655.170044,Stay,Short,10205192.035169126,-6.04585476424907,Under,Over,Up,Up,Up
13010,9/9/2013,1671.709961,Stay,Short,10101279.115300862,-7.002529516818978,Over,Over,Up,Up,Up
13011,9/10/2013,1683.98999,Stay,Short,10024129.171352718,-7.71281081418741,Over,Over,Up,Up,Up
13012,9/11/2013,1689.130005,Stay,Short,9991836.75012614,-8.010111131857101,Over,Over,Up,Up,Up
13013,9/12/2013,1683.420044,Stay,Short,10027709.887811407,-7.679844932404068,Over,Over,Up,Up,Up
13014,9/13/2013,1687.98999,Change,Long,9998998.955797644,-7.944172253926163,Over,Over,Down,Down,Up
13015,9/16/2013,1697.599976,Stay,Long,10055924.79099127,-7.420084302517049,Over,Over,Up,Down,Up
13016,9/17/2013,1704.76001,Change,Short,10098338.059383623,-7.029606361021656,Over,Over,Up,Up,Up
13017,9/18/2013,1725.52002,Stay,Short,9975363.800328717,-8.161769416423892,Over,Over,Up,Up,Up
13018,9/19/2013,1722.339966,Stay,Short,9994201.20861535,-7.9883427344047515,Over,Over,Up,Up,Up
13019,9/20/2013,1709.910034,Stay,Short,10067831.311770545,-7.310466866735998,Over,Over,Down,Up,Up
13020,9/23/2013,1701.839966,Change,Long,10115635.26913004,-6.870359523618941,Over,Over,Down,Down,Up
13021,9/24/2013,1697.420044,Stay,Long,10089363.516342914,-7.1122305308918055,Over,Over,Down,Down,Down
13022,9/25/2013,1692.77002,Stay,Long,10061724.050989859,-7.366693389902224,Over,Over,Down,Down,Down
13023,9/26/2013,1698.670044,Stay,Long,10096793.441799495,-7.043826889585225,Over,Over,Down,Down,Down
13024,9/27/2013,1691.75,Stay,Long,10055661.11293848,-7.422511855666658,Over,Over,Up,Up,Down
13025,9/30/2013,1681.550049,Stay,Long,9995033.212465847,-7.980682887305656,Over,Over,Down,Down,Down
13026,10/1/2013,1695.0,Stay,Long,10074978.919125594,-7.244662388269529,Over,Over,Down,Down,Down
13027,10/2/2013,1693.869995,Stay,Long,10068262.236793142,-7.306499553625256,Over,Over,Up,Up,Down
13028,10/3/2013,1678.660034,Change,Short,9977855.135651123,-8.138832926850181,Over,Over,Down,Up,Up
13029,10/4/2013,1690.5,Change,Long,9907479.083820347,-8.786750356727124,Over,Over,Down,Down,Down
13030,10/7/2013,1676.119995,Stay,Long,9823202.479997376,-9.562643279493477,Over,Over,Up,Down,Down
13031,10/8/2013,1655.449951,Stay,Long,9702061.972105246,-10.677923896772057,Over,Over,Down,Down,Down
13032,10/9/2013,1656.400024,Stay,Long,9707630.04567851,-10.626661402996051,Over,Over,Down,Down,Down
13033,10/10/2013,1692.560059,Stay,Long,9919552.42984456,-8.675597043596783,Over,Over,Up,Down,Down
13034,10/11/2013,1703.199951,Change,Short,9981909.429219957,-8.101507055324985,Over,Over,Up,Up,Up
13035,10/14/2013,1710.140015,Stay,Short,9941235.936809206,-8.47596774161442,Over,Over,Up,Up,Up
13036,10/15/2013,1698.060059,Stay,Short,10012032.690079523,-7.824177122088982,Over,Over,Up,Up,Up
13037,10/16/2013,1721.540039,Change,Long,9874424.04722917,-9.09107169609612,Over,Over,Down,Down,Up
13038,10/17/2013,1733.150024,Change,Short,9941016.698271178,-8.477986162176453,Over,Over,Up,Up,Up
13039,10/18/2013,1744.5,Change,Long,9875915.409070274,-9.07734146676431,Over,Under,Up,Up,Up
13040,10/21/2013,1744.660034,Stay,Long,9876821.389148563,-9.069000557199558,Over,Under,Up,Up,Up
13041,10/22/2013,1754.670044,Stay,Long,9933489.782386709,-8.547282746282814,Over,Under,Up,Up,Up
13042,10/23/2013,1746.380005,Stay,Long,9886558.441657621,-8.979356340564381,Over,Under,Up,Up,Up
13043,10/24/2013,1752.069946,Stay,Long,9918770.179117411,-8.682798838347539,Over,Under,Down,Up,Up
13044,10/25/2013,1759.77002,Stay,Long,9962361.626218345,-8.281473989403644,Over,Under,Up,Down,Up
13045,10/28/2013,1762.109985,Stay,Long,9975608.571704265,-8.159515927681237,Over,Under,Up,Up,Up
13046,10/29/2013,1771.949951,Stay,Long,10031314.316527497,-7.646660743618949,Over,Under,Up,Up,Up
13047,10/30/2013,1763.310059,Stay,Long,9982402.39761921,-8.096968539594918,Over,Under,Up,Up,Up
13048,10/31/2013,1756.540039,Stay,Long,9944076.146637432,-8.449819337372588,Over,Under,Down,Up,Up
13049,11/1/2013,1761.640015,Stay,Long,9972947.990469066,-8.184010580493439,Over,Under,Down,Down,Down
13050,11/4/2013,1767.930054,Change,Short,10008556.98621785,-7.85617620493727,Over,Under,Up,Down,Down
13051,11/5/2013,1762.969971,Change,Long,10036636.871646322,-7.59765861657068,Over,Under,Up,Up,Up
13052,11/6/2013,1770.48999,Stay,Long,10079448.548085751,-7.2035127296423145,Over,Under,Down,Up,Up
13053,11/7/2013,1747.150024,Stay,Long,9946573.475230314,-8.426827670727965,Over,Under,Up,Up,Up
13054,11/8/2013,1770.609985,Stay,Long,10080131.6829441,-7.197223445572421,Over,Under,Down,Down,Down
13055,11/11/2013,1771.890015,Stay,Long,10087418.929185467,-7.1301333810865675,Over,Under,Up,Up,Up
13056,11/12/2013,1767.689941,Change,Short,10063507.791579345,-7.350271374340933,Over,Over,Up,Up,Up
13057,11/13/2013,1782.0,Change,Long,9982040.229364792,-8.100302843217833,Over,Over,Down,Down,Up
13058,11/14/2013,1790.619995,Change,Short,10030325.94028899,-7.655760233794162,Over,Over,Up,Up,Up
13059,11/15/2013,1798.180054,Stay,Short,9987977.560337042,-8.045640779578346,Over,Over,Up,Up,Up
13060,11/18/2013,1791.530029,Stay,Short,10025228.299437089,-7.702691686657448,Over,Over,Up,Up,Up
13061,11/19/2013,1787.869995,Stay,Short,10045730.323358998,-7.513939713490492,Over,Over,Down,Up,Up
13062,11/20/2013,1781.369995,Change,Long,10082140.683342652,-7.1787275745908925,Over,Over,Down,Down,Down
13063,11/21/2013,1795.849976,Stay,Long,10164094.014735846,-6.424223869640066,Over,Over,Down,Down,Down
13064,11/22/2013,1804.76001,Change,Short,10214522.73899499,-5.959951598548141,Over,Over,Up,Up,Up
13065,11/25/2013,1802.47998,Stay,Short,10227427.179558579,-5.841146809895525,Over,Over,Up,Up,Up
13066,11/26/2013,1802.75,Stay,Short,10225898.92903513,-5.855216655043149,Over,Over,Down,Up,Up
13067,11/27/2013,1807.22998,Change,Long,10200543.282119924,-6.088653529587795,Over,Over,Up,Down,Up
13068,11/29/2013,1805.810059,Change,Short,10192528.82586478,-6.16243865625532,Over,Over,Up,Up,Up
13069,12/2/2013,1800.900024,Stay,Short,10220242.523118863,-5.907292380922491,Over,Over,Down,Up,Up
13070,12/3/2013,1795.150024,Change,Long,10252697.232547814,-5.6084979562057935,Over,Over,Down,Down,Down
13071,12/4/2013,1792.810059,Stay,Long,10239332.916273955,-5.731536592602193,Over,Over,Down,Down,Down
13072,12/5/2013,1785.030029,Stay,Long,10194898.584333051,-6.1406214645225,Over,Over,Down,Down,Down
13073,12/6/2013,1805.089966,Stay,Long,10309467.538356576,-5.085841886760645,Over,Over,Down,Down,Down
13074,12/9/2013,1808.369995,Change,Short,10328200.871950636,-4.913373368855201,Over,Over,Up,Up,Up
13075,12/10/2013,1802.619995,Stay,Short,10361041.029207125,-4.611030317023546,Over,Over,Up,Up,Up
13076,12/11/2013,1782.219971,Change,Long,10477552.332893413,-3.538368488571564,Over,Over,Down,Down,Up
13077,12/12/2013,1775.5,Stay,Long,10438046.071616068,-3.902083056311356,Over,Over,Down,Down,Down
13078,12/13/2013,1775.319946,Stay,Long,10436987.546159929,-3.9118283755664174,Over,Over,Down,Down,Down
13079,12/16/2013,1786.540039,Stay,Long,10502949.72451071,-3.304547291244009,Over,Over,Down,Down,Down
13080,12/17/2013,1781.0,Change,Short,10470380.20475822,-3.6043987177079795,Over,Over,Up,Up,Up
13081,12/18/2013,1810.650024,Stay,Short,10296069.691361135,-5.209189223892374,Over,Over,Down,Up,Up
13082,12/19/2013,1809.599976,Stay,Short,10302242.853513436,-5.1523559794592995,Over,Over,Up,Up,Up
13083,12/20/2013,1818.319946,Stay,Short,10250978.73151788,-5.624319343475904,Over,Over,Down,Up,Up
13084,12/23/2013,1827.98999,Stay,Short,10194129.187847614,-6.147704916640551,Over,Over,Up,Up,Up
13085,12/24/2013,1833.319946,Stay,Short,10162794.732039286,-6.43618572148511,Over,Over,Up,Up,Up
13086,12/26/2013,1842.02002,Stay,Short,10111647.57730064,-6.907072225937894,Over,Over,Up,Up,Up
13087,12/27/2013,1841.400024,Stay,Short,10115292.49243002,-6.873515298811228,Over,Over,Up,Up,Up
13088,12/30/2013,1841.069946,Stay,Short,10117232.998975348,-6.855650016789849,Over,Over,Down,Up,Up
13089,12/31/2013,1848.359985,Change,Long,10074375.345950352,-7.2502191873549116,Over,Over,Down,Down,Up
13090,1/2/2014,1831.97998,Change,Short,9985097.110175006,-8.072159656629918,Over,Over,Up,Up,Up
13091,1/3/2014,1831.369995,Change,Long,9988421.79686768,-8.041550914010443,Over,Over,Down,Down,Down
13092,1/6/2014,1826.77002,Stay,Long,9963333.20707944,-8.272529125944239,Over,Over,Down,Down,Down
13093,1/7/2014,1837.880005,Stay,Long,10023927.852967408,-7.714664252784842,Over,Over,Down,Down,Down
13094,1/8/2014,1837.48999,Change,Short,10021800.683505343,-7.734248047767933,Over,Over,Up,Up,Up
13095,1/9/2014,1838.130005,Stay,Short,10018309.996318279,-7.766385074667159,Over,Over,Down,Up,Up
13096,1/10/2014,1842.369995,Stay,Short,9995184.790242976,-7.979287385835643,Over,Over,Up,Up,Up
13097,1/13/2014,1819.199951,Stay,Short,10121555.85297516,-6.815851642478843,Over,Over,Up,Up,Up
13098,1/14/2014,1838.880005,Change,Long,10014219.443143276,-7.804044770415586,Over,Over,Down,Down,Down
13099,1/15/2014,1848.380005,Stay,Long,10065954.784465812,-7.327743123598207,Over,Over,Up,Down,Up
13100,1/16/2014,1845.890015,Change,Short,10052394.733672159,-7.4525837907096655,Over,Over,Up,Up,Up
13101,1/17/2014,1838.699951,Stay,Short,10091550.56684804,-7.09209544082311,Over,Over,Down,Up,Up
13102,1/21/2014,1843.800049,Change,Long,10063776.323605053,-7.347799133068367,Over,Over,Down,Down,Down
13103,1/22/2014,1844.859985,Stay,Long,10069561.635752715,-7.294536631404269,Over,Over,Up,Down,Down
13104,1/23/2014,1828.459961,Stay,Long,9980047.497098,-8.118648941572948,Over,Over,Up,Up,Down
13105,1/24/2014,1790.290039,Stay,Long,9771709.528181149,-10.03671336625781,Over,Over,Down,Down,Down
13106,1/27/2014,1781.560059,Stay,Long,9724059.802779961,-10.475400772174194,Over,Over,Down,Down,Down
13107,1/28/2014,1792.5,Stay,Long,9783771.873661589,-9.92566132968198,Over,Over,Down,Down,Down
13108,1/29/2014,1774.199951,Stay,Long,9683887.073275074,-10.845251182574245,Over,Under,Up,Up,Down
13109,1/30/2014,1794.189941,Stay,Long,9792995.860955283,-9.840740650202562,Over,Under,Down,Down,Down
13110,1/31/2014,1782.589966,Stay,Long,9729681.211504696,-10.423647248092227,Over,Under,Up,Up,Up
13111,2/3/2014,1741.890015,Stay,Long,9507533.91116818,-12.46884734306536,Over,Under,Down,Up,Down
13112,2/4/2014,1755.199951,Stay,Long,9580181.82049986,-11.800014047141083,Over,Under,Down,Down,Down
13113,2/5/2014,1751.640015,Stay,Long,9560751.08035546,-11.97890324151134,Under,Under,Up,Down,Down
13114,2/6/2014,1773.430054,Stay,Long,9679684.84364371,-10.883939028108024,Under,Under,Down,Up,Down
13115,2/7/2014,1797.02002,Change,Short,9808442.916643115,-9.698527264255707,Under,Under,Up,Up,Up
